FinalID,LifeStageCode,TaxonomicLevelCode,TaxonomicLevelName,Phylum,Class,Order,Family,Subfamily,Tribe,Genus,Species,FunctionalFeedingGroup,ToleranceValue,Subphylum,Superclass,Subclass,Superorder,Suborder,Superfamily,GenusComplex,SpeciesComplex,Subspecies,SAFIT1,SAFIT2,SAFIT1__OTU_a_original,SAFIT1__OTU_a,OTU_Justification,Required_work,Notes
Hesperophylax,L,50,Genus,Arthropoda,Insecta,Trichoptera,Limnephilidae,,,Hesperophylax,,OM,3,Hexapoda,NA,,,,NA,,,,Hesperophylax,Hesperophylax,Hesperophylax,Hesperophylax,,,
Hesperophylax,P,50,Genus,Arthropoda,Insecta,Trichoptera,Limnephilidae,,,Hesperophylax,,OM,3,Hexapoda,NA,,,,NA,,,,Hesperophylax,Hesperophylax,Hesperophylax,Hesperophylax,,,
Hetaerina americana,L,60,Species,Arthropoda,Insecta,Odonata,Calopterygidae,,,Hetaerina,Hetaerina americana,P,6,Hexapoda,NA,,,,NA,,,,Hetaerina americana,Hetaerina americana,Calopterygidae,Calopterygidae,,,
Hetaerina vulnerata,L,60,Species,Arthropoda,Insecta,Odonata,Calopterygidae,,,Hetaerina,Hetaerina vulnerata,P,6,Hexapoda,NA,,,,NA,,,,Hetaerina,Hetaerina,,Calopterygidae,,,
Hetaerina,L,50,Genus,Arthropoda,Insecta,Odonata,Calopterygidae,,,Hetaerina,,P,6,Hexapoda,NA,,,,NA,,,,Hetaerina,Hetaerina,Hetaerina,Calopterygidae,Error to leave at Hetaerina,Rename input data,
Heterelmis glabra,A,60,Species,Arthropoda,Insecta,Coleoptera,Elmidae,,,Heterelmis,Heterelmis glabra,CG,4,Hexapoda,NA,,,,NA,,,,Heterelmis,Heterelmis,,Heterelmis,,,
Heterelmis glabra,L,60,Species,Arthropoda,Insecta,Coleoptera,Elmidae,,,Heterelmis,Heterelmis glabra,CG,4,Hexapoda,NA,,,,NA,,,,Heterelmis,Heterelmis,,Heterelmis,,,
Heterelmis obesa,A,60,Species,Arthropoda,Insecta,Coleoptera,Elmidae,,,Heterelmis,Heterelmis obesa,CG,4,Hexapoda,NA,,,,NA,,,,Heterelmis obesa,Heterelmis obesa,Heterelmis,Heterelmis,,,
Heterelmis obesa,L,60,Species,Arthropoda,Insecta,Coleoptera,Elmidae,,,Heterelmis,Heterelmis obesa,CG,4,Hexapoda,NA,,,,NA,,,,Heterelmis obesa,Heterelmis obesa,Heterelmis,Heterelmis,,,
Heterelmis stephani,A,60,Species,Arthropoda,Insecta,Coleoptera,Elmidae,,,Heterelmis,Heterelmis stephani,CG,4,Hexapoda,NA,,,,NA,,,,Heterelmis,Heterelmis,,Heterelmis,,,
Heterelmis stephani,L,60,Species,Arthropoda,Insecta,Coleoptera,Elmidae,,,Heterelmis,Heterelmis stephani,CG,4,Hexapoda,NA,,,,NA,,,,Heterelmis,Heterelmis,,Heterelmis,,,
Heterelmis,A,50,Genus,Arthropoda,Insecta,Coleoptera,Elmidae,,,Heterelmis,,CG,4,Hexapoda,NA,,,,NA,,,,Heterelmis,Heterelmis,Heterelmis,Heterelmis,,,
Heterelmis,L,50,Genus,Arthropoda,Insecta,Coleoptera,Elmidae,,,Heterelmis,,CG,4,Hexapoda,NA,,,,NA,,,,Heterelmis,Heterelmis,Heterelmis,Heterelmis,,,
Heterlimnius corpulentus,A,60,Species,Arthropoda,Insecta,Coleoptera,Elmidae,,,Heterlimnius,Heterlimnius corpulentus,CG,4,Hexapoda,NA,,,,NA,,,,Heterlimnius,Heterlimnius,Heterlimnius,Heterlimnius,,,
Heterlimnius corpulentus,L,60,Species,Arthropoda,Insecta,Coleoptera,Elmidae,,,Heterlimnius,Heterlimnius corpulentus,CG,4,Hexapoda,NA,,,,NA,,,,Heterlimnius,Heterlimnius,Heterlimnius,Heterlimnius,,,
Heterlimnius koebelei,A,60,Species,Arthropoda,Insecta,Coleoptera,Elmidae,,,Heterlimnius,Heterlimnius koebelei,CG,4,Hexapoda,NA,,,,NA,,,,Heterlimnius,Heterlimnius,Heterlimnius,Heterlimnius,,,
Heterlimnius koebelei,L,60,Species,Arthropoda,Insecta,Coleoptera,Elmidae,,,Heterlimnius,Heterlimnius koebelei,CG,4,Hexapoda,NA,,,,NA,,,,Heterlimnius,Heterlimnius,Heterlimnius,Heterlimnius,,,
Heterlimnius,A,50,Genus,Arthropoda,Insecta,Coleoptera,Elmidae,,,Heterlimnius,,CG,4,Hexapoda,NA,,,,NA,,,,Heterlimnius,Heterlimnius,Heterlimnius,Heterlimnius,,,
Heterlimnius,L,50,Genus,Arthropoda,Insecta,Coleoptera,Elmidae,,,Heterlimnius,,CG,4,Hexapoda,NA,,,,NA,,,,Heterlimnius,Heterlimnius,Heterlimnius,Heterlimnius,,,
Heteroceridae,A,40,Family,Arthropoda,Insecta,Coleoptera,Heteroceridae,,,,,,NA,Hexapoda,NA,,,,NA,,,,Exclude,Exclude,,Exclude,,,
Heteroceridae,L,40,Family,Arthropoda,Insecta,Coleoptera,Heteroceridae,,,,,,NA,Hexapoda,NA,,,,NA,,,,Exclude,Exclude,,Exclude,,,
Heterocloeon anoka,A,60,Species,Arthropoda,Insecta,Ephemeroptera,Baetidae,,,Heterocloeon,Heterocloeon anoka,,NA,Hexapoda,NA,,,,NA,,,,Heterocloeon,Heterocloeon anoka,,Unambiguous_NotAtRefCal,,,
Heterocloeon anoka,L,60,Species,Arthropoda,Insecta,Ephemeroptera,Baetidae,,,Heterocloeon,Heterocloeon anoka,,NA,Hexapoda,NA,,,,NA,,,,Heterocloeon,Heterocloeon anoka,,Unambiguous_NotAtRefCal,,,
Heterocloeon,A,50,Genus,Arthropoda,Insecta,Ephemeroptera,Baetidae,,,Heterocloeon,,,NA,Hexapoda,NA,,,,NA,,,,Heterocloeon,Heterocloeon,,Unambiguous_NotAtRefCal,,,
Heterocloeon,L,50,Genus,Arthropoda,Insecta,Ephemeroptera,Baetidae,,,Heterocloeon,,,NA,Hexapoda,NA,,,,NA,,,,Heterocloeon,Heterocloeon,,Unambiguous_NotAtRefCal,,,
Heterodonta,X,23,Subclass,Mollusca,Bivalvia,,,,,,,,NA,,NA,Heterodonta,,,NA,,,,Heterodonta,Heterodonta,,Ambiguous,,,
Heteroplectron californicum,A,60,Species,Arthropoda,Insecta,Trichoptera,Calamoceratidae,,,Heteroplectron,Heteroplectron californicum,,1,Hexapoda,NA,,,,NA,,,,Heteroplectron californicum,Heteroplectron californicum,Heteroplectron,Heteroplectron,,,
Heteroplectron californicum,L,60,Species,Arthropoda,Insecta,Trichoptera,Calamoceratidae,,,Heteroplectron,Heteroplectron californicum,SH,1,Hexapoda,NA,,,,NA,,,,Heteroplectron californicum,Heteroplectron californicum,Heteroplectron,Heteroplectron,,,
Heteroplectron californicum,P,60,Species,Arthropoda,Insecta,Trichoptera,Calamoceratidae,,,Heteroplectron,Heteroplectron californicum,SH,1,Hexapoda,NA,,,,NA,,,,Heteroplectron californicum,Heteroplectron californicum,Heteroplectron,Heteroplectron,,,
Heteroplectron,A,50,Genus,Arthropoda,Insecta,Trichoptera,Calamoceratidae,,,Heteroplectron,,,1,Hexapoda,NA,,,,NA,,,,Heteroplectron,Heteroplectron,Heteroplectron,Heteroplectron,,,
Heteroplectron,L,50,Genus,Arthropoda,Insecta,Trichoptera,Calamoceratidae,,,Heteroplectron,,SH,1,Hexapoda,NA,,,,NA,,,,Heteroplectron,Heteroplectron,Heteroplectron,Heteroplectron,,,
Heteroplectron,P,50,Genus,Arthropoda,Insecta,Trichoptera,Calamoceratidae,,,Heteroplectron,,SH,1,Hexapoda,NA,,,,NA,,,,Heteroplectron,Heteroplectron,Heteroplectron,Heteroplectron,,,
Heterostropha,X,30,Order,Mollusca,Gastropoda,Heterostropha,,,,,,,NA,,NA,Prosobranchia,,,NA,,,,Heterostropha,Heterostropha,,Unambiguous_NotAtRefCal,,,
Heterotanytarsus,L,50,Genus,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Heterotanytarsus,,CG,5,Hexapoda,NA,,,,NA,,,,Chironomidae,Heterotanytarsus,Orthocladiinae,Orthocladiinae,,,
Heterotanytarsus,P,50,Genus,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Heterotanytarsus,,CG,5,Hexapoda,NA,,,,NA,,,,Chironomidae,Heterotanytarsus,Orthocladiinae,Orthocladiinae,,,
Heterotrissocladius marcidus group.,L,56,SpeciesComplex,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Heterotrissocladius,,CG,0,Hexapoda,NA,,,,NA,,Heterotrissocladius marcidus group.,,Chironomidae,Heterotrissocladius marcidus group.,Orthocladiinae,Orthocladiinae,,,
Heterotrissocladius marcidus group.,P,56,SpeciesComplex,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Heterotrissocladius,,CG,0,Hexapoda,NA,,,,NA,,Heterotrissocladius marcidus group.,,Chironomidae,Heterotrissocladius marcidus group.,Orthocladiinae,Orthocladiinae,,,
Heterotrissocladius oliveri,A,60,Species,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Heterotrissocladius,Heterotrissocladius oliveri,,NA,Hexapoda,NA,,,,NA,,,,Chironomidae,Heterotrissocladius,,Orthocladiinae,,,
Heterotrissocladius oliveri,L,60,Species,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Heterotrissocladius,Heterotrissocladius oliveri,CG,0,Hexapoda,NA,,,,NA,,,,Chironomidae,Heterotrissocladius,,Orthocladiinae,,,
Heterotrissocladius oliveri,P,60,Species,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Heterotrissocladius,Heterotrissocladius oliveri,CG,0,Hexapoda,NA,,,,NA,,,,Chironomidae,Heterotrissocladius,,Orthocladiinae,,,
Heterotrissocladius subpilosus group.,L,56,SpeciesComplex,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Heterotrissocladius,,CG,0,Hexapoda,NA,,,,NA,,Heterotrissocladius subpilosus group.,,Chironomidae,Heterotrissocladius subpilosus group.,Orthocladiinae,Orthocladiinae,,,
Heterotrissocladius subpilosus group.,P,56,SpeciesComplex,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Heterotrissocladius,,CG,0,Hexapoda,NA,,,,NA,,Heterotrissocladius subpilosus group.,,Chironomidae,Heterotrissocladius subpilosus group.,Orthocladiinae,Orthocladiinae,,,
Heterotrissocladius,L,50,Genus,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Heterotrissocladius,,CG,0,Hexapoda,NA,,,,NA,,,,Chironomidae,Heterotrissocladius,Orthocladiinae,Orthocladiinae,,,
Heterotrissocladius,P,50,Genus,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Heterotrissocladius,,CG,0,Hexapoda,NA,,,,NA,,,,Chironomidae,Heterotrissocladius,Orthocladiinae,Orthocladiinae,,,
Hexacylloepus,A,50,Genus,Arthropoda,Insecta,Coleoptera,Elmidae,,,Hexacylloepus,,CG,4,Hexapoda,NA,,,,NA,,,,Hexacylloepus,Hexacylloepus,,Unambiguous_NotAtRefCal,,,
Hexacylloepus,L,50,Genus,Arthropoda,Insecta,Coleoptera,Elmidae,,,Hexacylloepus,,CG,4,Hexapoda,NA,,,,NA,,,,Hexacylloepus,Hexacylloepus,,Unambiguous_NotAtRefCal,,,
Hexagenia bilineata,A,60,Species,Arthropoda,Insecta,Ephemeroptera,Ephemeridae,,,Hexagenia,Hexagenia bilineata,,6,Hexapoda,NA,,,,NA,,,,Hexagenia,Hexagenia bilineata,,Unambiguous_NotAtRefCal,,,
Hexagenia bilineata,L,60,Species,Arthropoda,Insecta,Ephemeroptera,Ephemeridae,,,Hexagenia,Hexagenia bilineata,CG,6,Hexapoda,NA,,,,NA,,,,Hexagenia,Hexagenia bilineata,,Unambiguous_NotAtRefCal,,,
Hexagenia limbata,A,60,Species,Arthropoda,Insecta,Ephemeroptera,Ephemeridae,,,Hexagenia,Hexagenia limbata,,6,Hexapoda,NA,,,,NA,,,,Hexagenia limbata,Hexagenia limbata,Hexagenia,Unambiguous_NotAtRefCal,,,
Hexagenia limbata,L,60,Species,Arthropoda,Insecta,Ephemeroptera,Ephemeridae,,,Hexagenia,Hexagenia limbata,CG,6,Hexapoda,NA,,,,NA,,,,Hexagenia limbata,Hexagenia limbata,Hexagenia,Unambiguous_NotAtRefCal,,,
Hexagenia,A,50,Genus,Arthropoda,Insecta,Ephemeroptera,Ephemeridae,,,Hexagenia,,,6,Hexapoda,NA,,,,NA,,,,Hexagenia,Hexagenia,,Unambiguous_NotAtRefCal,,,
Hexagenia,L,50,Genus,Arthropoda,Insecta,Ephemeroptera,Ephemeridae,,,Hexagenia,,CG,6,Hexapoda,NA,,,,NA,,,,Hexagenia,Hexagenia,,Unambiguous_NotAtRefCal,,,
Hexapoda,L,13,Subphylum,Arthropoda,,,,,,,,,NA,Hexapoda,NA,,,,NA,,,,Hexapoda,Hexapoda,,Ambiguous,,,
Hexapoda,X,13,Subphylum,Arthropoda,,,,,,,,,NA,Hexapoda,NA,,,,NA,,,,Hexapoda,Hexapoda,,Ambiguous,,,
Hexatoma,L,50,Genus,Arthropoda,Insecta,Diptera,Tipulidae,Limoniinae,,Hexatoma,,P,2,Hexapoda,NA,,,,NA,,,,Hexatoma,Hexatoma,Hexatoma,Hexatoma,,,
Hexatoma,P,50,Genus,Arthropoda,Insecta,Diptera,Tipulidae,Limoniinae,,Hexatoma,,P,2,Hexapoda,NA,,,,NA,,,,Hexatoma,Hexatoma,Hexatoma,Hexatoma,,,
Himalopsyche phryganea,A,60,Species,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Himalopsyche,Himalopsyche phryganea,,0,Hexapoda,NA,,,,NA,,,,Himalopsyche phryganea,Himalopsyche phryganea,Himalopsyche_phryganea,Unambiguous_NotAtRefCal,,,
Himalopsyche phryganea,L,60,Species,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Himalopsyche,Himalopsyche phryganea,P,0,Hexapoda,NA,,,,NA,,,,Himalopsyche phryganea,Himalopsyche phryganea,Himalopsyche_phryganea,Unambiguous_NotAtRefCal,,,
Himalopsyche phryganea,P,60,Species,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Himalopsyche,Himalopsyche phryganea,P,0,Hexapoda,NA,,,,NA,,,,Himalopsyche phryganea,Himalopsyche phryganea,Himalopsyche_phryganea,Unambiguous_NotAtRefCal,,,
Himalopsyche,A,50,Genus,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Himalopsyche,,,0,Hexapoda,NA,,,,NA,,,,Himalopsyche,Himalopsyche,,Unambiguous_NotAtRefCal,,,
Himalopsyche,L,50,Genus,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Himalopsyche,,P,0,Hexapoda,NA,,,,NA,,,,Himalopsyche,Himalopsyche,,Unambiguous_NotAtRefCal,,,
Himalopsyche,P,50,Genus,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Himalopsyche,,P,0,Hexapoda,NA,,,,NA,,,,Himalopsyche,Himalopsyche,,Unambiguous_NotAtRefCal,,,
Hirudinea,X,20,Class,Annelida,Hirudinea,,,,,,,P,10,Clitellata,NA,,,,NA,,,,Hirudinea,Hirudinea,Ambiguous,Ambiguous,,,
Hirudinidae,X,40,Family,Annelida,Hirudinea,Gnathobdellida,Hirudinidae,,,,,P,7,Clitellata,NA,,,,NA,,,,Hirudinidae,Hirudinidae,,Unambiguous_NotAtRefCal,,,
Holorusia hespera,L,60,Species,Arthropoda,Insecta,Diptera,Tipulidae,Tipulinae,,Holorusia,Holorusia hespera,SH,5,Hexapoda,NA,,,,NA,,,,Holorusia hespera,Holorusia hespera,Holorusia,Holorusia,,,
Holorusia hespera,P,60,Species,Arthropoda,Insecta,Diptera,Tipulidae,Tipulinae,,Holorusia,Holorusia hespera,SH,5,Hexapoda,NA,,,,NA,,,,Holorusia hespera,Holorusia hespera,Holorusia,Holorusia,,,
Holorusia,L,50,Genus,Arthropoda,Insecta,Diptera,Tipulidae,Tipulinae,,Holorusia,,SH,5,Hexapoda,NA,,,,NA,,,,Holorusia,Holorusia,,Holorusia,,,
Holorusia,P,50,Genus,Arthropoda,Insecta,Diptera,Tipulidae,Tipulinae,,Holorusia,,SH,5,Hexapoda,NA,,,,NA,,,,Holorusia,Holorusia,,Holorusia,,,
Homoleptohyphes dimorphus,A,60,Species,Arthropoda,Insecta,Ephemeroptera,Leptohyphidae,,,Homoleptohyphes,Homoleptohyphes dimorphus,,4,Hexapoda,NA,,,,NA,,,,Homoleptohyphes,Homoleptohyphes,Homoleptohyphes,Homoleptohyphes,,,
Homoleptohyphes dimorphus,L,60,Species,Arthropoda,Insecta,Ephemeroptera,Leptohyphidae,,,Homoleptohyphes,Homoleptohyphes dimorphus,CG,4,Hexapoda,NA,,,,NA,,,,Homoleptohyphes,Homoleptohyphes,Homoleptohyphes,Homoleptohyphes,,,
Homoleptohyphes mirus,A,60,Species,Arthropoda,Insecta,Ephemeroptera,Leptohyphidae,,,Homoleptohyphes,Homoleptohyphes mirus,,4,Hexapoda,NA,,,,NA,,,,Homoleptohyphes,Homoleptohyphes,,Homoleptohyphes,,,
Homoleptohyphes mirus,L,60,Species,Arthropoda,Insecta,Ephemeroptera,Leptohyphidae,,,Homoleptohyphes,Homoleptohyphes mirus,CG,4,Hexapoda,NA,,,,NA,,,,Homoleptohyphes,Homoleptohyphes,,Homoleptohyphes,,,
Homoleptohyphes quercus,A,60,Species,Arthropoda,Insecta,Ephemeroptera,Leptohyphidae,,,Homoleptohyphes,Homoleptohyphes quercus,,4,Hexapoda,NA,,,,NA,,,,Homoleptohyphes,Homoleptohyphes,,Homoleptohyphes,,,
Homoleptohyphes quercus,L,60,Species,Arthropoda,Insecta,Ephemeroptera,Leptohyphidae,,,Homoleptohyphes,Homoleptohyphes quercus,CG,4,Hexapoda,NA,,,,NA,,,,Homoleptohyphes,Homoleptohyphes,,Homoleptohyphes,,,
Homoleptohyphes,A,50,Genus,Arthropoda,Insecta,Ephemeroptera,Leptohyphidae,,,Homoleptohyphes,,,4,Hexapoda,NA,,,,NA,,,,Homoleptohyphes,Homoleptohyphes,Homoleptohyphes,Homoleptohyphes,,,
Homoleptohyphes,L,50,Genus,Arthropoda,Insecta,Ephemeroptera,Leptohyphidae,,,Homoleptohyphes,,CG,4,Hexapoda,NA,,,,NA,,,,Homoleptohyphes,Homoleptohyphes,Homoleptohyphes,Homoleptohyphes,,,
Homophylax adriana,A,60,Species,Arthropoda,Insecta,Trichoptera,Limnephilidae,,,Homophylax,Homophylax adriana,,0,Hexapoda,NA,,,,NA,,,,Homophylax,Homophylax,,Unambiguous_NotAtRefCal,,,
Homophylax adriana,L,60,Species,Arthropoda,Insecta,Trichoptera,Limnephilidae,,,Homophylax,Homophylax adriana,SH,0,Hexapoda,NA,,,,NA,,,,Homophylax,Homophylax,,Unambiguous_NotAtRefCal,,,
Homophylax adriana,P,60,Species,Arthropoda,Insecta,Trichoptera,Limnephilidae,,,Homophylax,Homophylax adriana,SH,0,Hexapoda,NA,,,,NA,,,,Homophylax,Homophylax,,Unambiguous_NotAtRefCal,,,
Homophylax andax,A,60,Species,Arthropoda,Insecta,Trichoptera,Limnephilidae,,,Homophylax,Homophylax andax,,0,Hexapoda,NA,,,,NA,,,,Homophylax,Homophylax,,Unambiguous_NotAtRefCal,,,
Homophylax andax,L,60,Species,Arthropoda,Insecta,Trichoptera,Limnephilidae,,,Homophylax,Homophylax andax,SH,0,Hexapoda,NA,,,,NA,,,,Homophylax,Homophylax,,Unambiguous_NotAtRefCal,,,
Homophylax andax,P,60,Species,Arthropoda,Insecta,Trichoptera,Limnephilidae,,,Homophylax,Homophylax andax,SH,0,Hexapoda,NA,,,,NA,,,,Homophylax,Homophylax,,Unambiguous_NotAtRefCal,,,
Homophylax crotchi,A,60,Species,Arthropoda,Insecta,Trichoptera,Limnephilidae,,,Homophylax,Homophylax crotchi,,0,Hexapoda,NA,,,,NA,,,,Homophylax,Homophylax,,Unambiguous_NotAtRefCal,,,
Homophylax crotchi,L,60,Species,Arthropoda,Insecta,Trichoptera,Limnephilidae,,,Homophylax,Homophylax crotchi,SH,0,Hexapoda,NA,,,,NA,,,,Homophylax,Homophylax,,Unambiguous_NotAtRefCal,,,
Homophylax crotchi,P,60,Species,Arthropoda,Insecta,Trichoptera,Limnephilidae,,,Homophylax,Homophylax crotchi,SH,0,Hexapoda,NA,,,,NA,,,,Homophylax,Homophylax,,Unambiguous_NotAtRefCal,,,
Homophylax flavipennis,A,60,Species,Arthropoda,Insecta,Trichoptera,Limnephilidae,,,Homophylax,Homophylax flavipennis,,0,Hexapoda,NA,,,,NA,,,,Homophylax,Homophylax,,Unambiguous_NotAtRefCal,,,
Homophylax flavipennis,L,60,Species,Arthropoda,Insecta,Trichoptera,Limnephilidae,,,Homophylax,Homophylax flavipennis,SH,0,Hexapoda,NA,,,,NA,,,,Homophylax,Homophylax,,Unambiguous_NotAtRefCal,,,
Homophylax flavipennis,P,60,Species,Arthropoda,Insecta,Trichoptera,Limnephilidae,,,Homophylax,Homophylax flavipennis,SH,0,Hexapoda,NA,,,,NA,,,,Homophylax,Homophylax,,Unambiguous_NotAtRefCal,,,
Homophylax insulas,A,60,Species,Arthropoda,Insecta,Trichoptera,Limnephilidae,,,Homophylax,Homophylax insulas,,0,Hexapoda,NA,,,,NA,,,,Homophylax,Homophylax,,Unambiguous_NotAtRefCal,,,
Homophylax insulas,L,60,Species,Arthropoda,Insecta,Trichoptera,Limnephilidae,,,Homophylax,Homophylax insulas,SH,0,Hexapoda,NA,,,,NA,,,,Homophylax,Homophylax,,Unambiguous_NotAtRefCal,,,
Homophylax insulas,P,60,Species,Arthropoda,Insecta,Trichoptera,Limnephilidae,,,Homophylax,Homophylax insulas,SH,0,Hexapoda,NA,,,,NA,,,,Homophylax,Homophylax,,Unambiguous_NotAtRefCal,,,
Homophylax nevadensis,A,60,Species,Arthropoda,Insecta,Trichoptera,Limnephilidae,,,Homophylax,Homophylax nevadensis,,0,Hexapoda,NA,,,,NA,,,,Homophylax,Homophylax,,Unambiguous_NotAtRefCal,,,
Homophylax nevadensis,L,60,Species,Arthropoda,Insecta,Trichoptera,Limnephilidae,,,Homophylax,Homophylax nevadensis,SH,0,Hexapoda,NA,,,,NA,,,,Homophylax,Homophylax,,Unambiguous_NotAtRefCal,,,
Homophylax nevadensis,P,60,Species,Arthropoda,Insecta,Trichoptera,Limnephilidae,,,Homophylax,Homophylax nevadensis,SH,0,Hexapoda,NA,,,,NA,,,,Homophylax,Homophylax,,Unambiguous_NotAtRefCal,,,
Homophylax rentzi,A,60,Species,Arthropoda,Insecta,Trichoptera,Limnephilidae,,,Homophylax,Homophylax rentzi,,0,Hexapoda,NA,,,,NA,,,,Homophylax,Homophylax,,Unambiguous_NotAtRefCal,,,
Homophylax rentzi,L,60,Species,Arthropoda,Insecta,Trichoptera,Limnephilidae,,,Homophylax,Homophylax rentzi,SH,0,Hexapoda,NA,,,,NA,,,,Homophylax,Homophylax,,Unambiguous_NotAtRefCal,,,
Homophylax rentzi,P,60,Species,Arthropoda,Insecta,Trichoptera,Limnephilidae,,,Homophylax,Homophylax rentzi,SH,0,Hexapoda,NA,,,,NA,,,,Homophylax,Homophylax,,Unambiguous_NotAtRefCal,,,
Homophylax,A,50,Genus,Arthropoda,Insecta,Trichoptera,Limnephilidae,,,Homophylax,,,0,Hexapoda,NA,,,,NA,,,,Homophylax,Homophylax,Homophylax,Unambiguous_NotAtRefCal,,,
Homophylax,L,50,Genus,Arthropoda,Insecta,Trichoptera,Limnephilidae,,,Homophylax,,SH,0,Hexapoda,NA,,,,NA,,,,Homophylax,Homophylax,Homophylax,Unambiguous_NotAtRefCal,,,
Homophylax,P,50,Genus,Arthropoda,Insecta,Trichoptera,Limnephilidae,,,Homophylax,,SH,0,Hexapoda,NA,,,,NA,,,,Homophylax,Homophylax,Homophylax,Unambiguous_NotAtRefCal,,,
Homoplectra alseae,A,60,Species,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Homoplectra,Homoplectra alseae,,4,Hexapoda,NA,,,,NA,,,,Homoplectra,Homoplectra,,Unambiguous_NotAtRefCal,,,
Homoplectra alseae,L,60,Species,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Homoplectra,Homoplectra alseae,CF,4,Hexapoda,NA,,,,NA,,,,Homoplectra,Homoplectra,,Unambiguous_NotAtRefCal,,,
Homoplectra alseae,P,60,Species,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Homoplectra,Homoplectra alseae,CF,4,Hexapoda,NA,,,,NA,,,,Homoplectra,Homoplectra,,Unambiguous_NotAtRefCal,,,
Homoplectra luchia,A,60,Species,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Homoplectra,Homoplectra luchia,,4,Hexapoda,NA,,,,NA,,,,Homoplectra,Homoplectra,,Unambiguous_NotAtRefCal,,,
Homoplectra luchia,L,60,Species,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Homoplectra,Homoplectra luchia,CF,4,Hexapoda,NA,,,,NA,,,,Homoplectra,Homoplectra,,Unambiguous_NotAtRefCal,,,
Homoplectra luchia,P,60,Species,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Homoplectra,Homoplectra luchia,CF,4,Hexapoda,NA,,,,NA,,,,Homoplectra,Homoplectra,,Unambiguous_NotAtRefCal,,,
Homoplectra nigripennis,A,60,Species,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Homoplectra,Homoplectra nigripennis,,4,Hexapoda,NA,,,,NA,,,,Homoplectra,Homoplectra,,Unambiguous_NotAtRefCal,,,
Homoplectra nigripennis,L,60,Species,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Homoplectra,Homoplectra nigripennis,CF,4,Hexapoda,NA,,,,NA,,,,Homoplectra,Homoplectra,,Unambiguous_NotAtRefCal,,,
Homoplectra nigripennis,P,60,Species,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Homoplectra,Homoplectra nigripennis,CF,4,Hexapoda,NA,,,,NA,,,,Homoplectra,Homoplectra,,Unambiguous_NotAtRefCal,,,
Homoplectra norada,A,60,Species,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Homoplectra,Homoplectra norada,,4,Hexapoda,NA,,,,NA,,,,Homoplectra,Homoplectra,,Unambiguous_NotAtRefCal,,,
Homoplectra norada,L,60,Species,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Homoplectra,Homoplectra norada,CF,4,Hexapoda,NA,,,,NA,,,,Homoplectra,Homoplectra,,Unambiguous_NotAtRefCal,,,
Homoplectra norada,P,60,Species,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Homoplectra,Homoplectra norada,CF,4,Hexapoda,NA,,,,NA,,,,Homoplectra,Homoplectra,,Unambiguous_NotAtRefCal,,,
Homoplectra oaklandensis,A,60,Species,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Homoplectra,Homoplectra oaklandensis,,4,Hexapoda,NA,,,,NA,,,,Homoplectra,Homoplectra,,Unambiguous_NotAtRefCal,,,
Homoplectra oaklandensis,L,60,Species,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Homoplectra,Homoplectra oaklandensis,CF,4,Hexapoda,NA,,,,NA,,,,Homoplectra,Homoplectra,,Unambiguous_NotAtRefCal,,,
Homoplectra oaklandensis,P,60,Species,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Homoplectra,Homoplectra oaklandensis,CF,4,Hexapoda,NA,,,,NA,,,,Homoplectra,Homoplectra,,Unambiguous_NotAtRefCal,,,
